Customer ID,Store Name,Transaction Date,Department,Product Name,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status,Customer Loyality Rating
2020,City Fresh Store,14-01-2024,Household Items,Yogurt,4,4,16,2,15,Small Sales,155,Low Discount,Low,Medium Order,Medium Loyality
2025,Supersave Central,28-10-2024,Health & Wellness,Chicken Breast,4,18,72,7,64,High Sales,214,Medium Discount,Medium,Medium Order,Medium Loyality
2035,Megamart Westside,12-12-2024,Household Items,Ground Beef,5,17,85,13,71,High Sales,192,Medium Discount,Medium,Bulk Order,Medium Loyality
2036,Quickstop Market,14-12-2023,Snacks & Candy,Rice,3,25,75,0,76,High Sales,18,No Discount,Medium,Medium Order,Low Loyality
2037,Corner Grocery,16-04-2025,Personal Care,Cheese,4,15,60,1,57,High Sales,69,Low Discount,Medium,Medium Order,Low Loyality
2040,Supersave Central,31-05-2024,Bakery,Tomatoes,2,21,42,4,39,Medium Sales,32,Low Discount,Medium,Medium Order,Low Loyality
2041,Greengrocer Plaza,10-08-2024,Dairy,Chicken Breast,4,19,76,0,78,High Sales,43,No Discount,Medium,Medium Order,Low Loyality
2044,Freshmart Downtown,30-09-2024,Dairy,Cheese,3,29,87,17,69,High Sales,152,Medium Discount,Medium,Medium Order,Medium Loyality
2056,Freshmart Downtown,07-01-2024,Canned Goods,Tomatoes,1,7,7,1,6,Small Sales,371,Low Discount,Low,Small Order,Medium Loyality
2063,Freshmart Downtown,07-10-2024,Snacks & Candy,Yogurt,3,3,9,0,10,Small Sales,292,No Discount,Low,Medium Order,Medium Loyality
2070,Valueplus Market,13-06-2024,Snacks & Candy,Chicken Breast,4,5,20,3,18,Medium Sales,290,Low Discount,Low,Medium Order,Medium Loyality
2083,Supersave Central,03-04-2024,Bakery,Rice,1,12,12,5,7,Small Sales,465,Low Discount,Medium,Small Order,Premium Loyality
2100,Greengrocer Plaza,27-03-2024,Snacks & Candy,Carrots,1,11,11,1,10,Small Sales,326,Low Discount,Medium,Small Order,Medium Loyality
2104,Greengrocer Plaza,10-07-2025,Health & Wellness,Eggs,4,28,112,11,101,High Sales,149,Medium Discount,Medium,Medium Order,Medium Loyality
2106,Supersave Central,30-04-2024,Dairy,Pasta,1,14,14,1,12,Small Sales,9,Low Discount,Medium,Small Order,Low Loyality
2113,Greengrocer Plaza,12-01-2025,Canned Goods,Onions,3,4,12,1,12,Small Sales,142,Low Discount,Low,Medium Order,Medium Loyality
2121,Corner Grocery,05-02-2024,Meat & Seafood,Chicken Breast,2,14,28,2,26,Medium Sales,358,Low Discount,Medium,Medium Order,Medium Loyality
2124,Familyfood Express,04-04-2025,Produce,Orange Juice,5,9,45,7,39,Medium Sales,275,Medium Discount,Low,Bulk Order,Medium Loyality
2127,Freshmart Downtown,19-06-2025,Produce,Orange Juice,3,3,9,3,6,Small Sales,442,Low Discount,Low,Medium Order,Premium Loyality
2130,Corner Grocery,01-08-2025,Canned Goods,Tomatoes,1,17,17,4,13,Small Sales,457,Low Discount,Medium,Small Order,Premium Loyality
2133,City Fresh Store,19-03-2025,Beverages,Cereal,2,29,58,4,54,High Sales,129,Low Discount,Medium,Medium Order,Medium Loyality
2137,Supersave Central,29-03-2025,Canned Goods,Cereal,2,23,46,5,42,Medium Sales,255,Low Discount,Medium,Medium Order,Medium Loyality
2139,Familyfood Express,11-09-2023,Frozen Foods,Yogurt,1,18,18,0,18,Small Sales,277,No Discount,Medium,Small Order,Medium Loyality
2143,Corner Grocery,08-03-2024,Health & Wellness,Carrots,2,6,12,2,9,Small Sales,113,Low Discount,Low,Medium Order,Medium Loyality
2160,Quickstop Market,31-01-2024,Household Items,Pasta,1,22,22,0,22,Medium Sales,251,No Discount,Medium,Small Order,Medium Loyality
2163,City Fresh Store,06-02-2025,Beverages,Chicken Breast,1,29,29,0,29,Medium Sales,311,No Discount,Medium,Small Order,Medium Loyality
2169,Megamart Westside,22-11-2024,Bakery,Pasta,5,15,75,4,72,High Sales,463,Low Discount,Medium,Bulk Order,Premium Loyality
2188,City Fresh Store,14-08-2023,Canned Goods,Bread,4,25,100,3,99,High Sales,124,Low Discount,Medium,Medium Order,Medium Loyality
2192,Greengrocer Plaza,31-12-2023,Meat & Seafood,Bananas,5,11,55,6,50,High Sales,242,Medium Discount,Medium,Bulk Order,Medium Loyality
2193,Freshmart Downtown,25-07-2024,Bakery,Milk,4,14,56,2,53,High Sales,276,Low Discount,Medium,Medium Order,Medium Loyality
2195,Megamart Westside,19-08-2023,Canned Goods,Milk,2,27,54,3,52,High Sales,350,Low Discount,Medium,Medium Order,Medium Loyality
2196,Corner Grocery,11-09-2023,Frozen Foods,Pasta,2,3,6,1,6,Small Sales,35,Low Discount,Low,Medium Order,Low Loyality
2204,Freshmart Downtown,09-10-2023,Bakery,Eggs,5,12,60,0,60,High Sales,482,No Discount,Medium,Bulk Order,Premium Loyality
2208,Familyfood Express,12-11-2023,Produce,Ground Beef,2,15,30,3,26,Medium Sales,109,Low Discount,Medium,Medium Order,Medium Loyality
2210,Corner Grocery,15-07-2024,Frozen Foods,Salmon,2,18,36,4,31,Medium Sales,294,Low Discount,Medium,Medium Order,Medium Loyality
2213,Corner Grocery,23-07-2024,Dairy,Pasta,5,16,80,0,78,High Sales,87,No Discount,Medium,Bulk Order,Low Loyality
2215,Freshmart Downtown,21-07-2024,Personal Care,Chicken Breast,2,9,18,5,14,Small Sales,99,Low Discount,Low,Medium Order,Low Loyality
2217,Supersave Central,03-05-2025,Snacks & Candy,Cheese,1,3,3,4,-2,Small Sales,128,Low Discount,Low,Small Order,Medium Loyality
2218,Freshmart Downtown,19-01-2025,Canned Goods,Orange Juice,3,29,87,9,79,High Sales,459,Medium Discount,Medium,Medium Order,Premium Loyality
2228,Corner Grocery,23-08-2023,Health & Wellness,Orange Juice,2,25,50,5,45,High Sales,208,Low Discount,Medium,Medium Order,Medium Loyality
2229,Greengrocer Plaza,06-12-2023,Beverages,Bread,3,30,90,13,76,High Sales,327,Medium Discount,Medium,Medium Order,Medium Loyality
2232,Greengrocer Plaza,22-06-2025,Household Items,Cereal,2,2,4,0,5,Small Sales,279,No Discount,Low,Medium Order,Medium Loyality
2233,City Fresh Store,24-11-2023,Personal Care,Rice,5,21,105,2,104,High Sales,97,Low Discount,Medium,Bulk Order,Low Loyality
2234,Megamart Westside,22-12-2023,Beverages,Potatoes,5,16,80,0,81,High Sales,62,No Discount,Medium,Bulk Order,Low Loyality
2235,Corner Grocery,16-07-2024,Personal Care,Orange Juice,1,24,24,1,22,Medium Sales,7,Low Discount,Medium,Small Order,Low Loyality
2245,Quickstop Market,27-04-2024,Dairy,Ground Beef,3,15,45,7,39,Medium Sales,24,Medium Discount,Medium,Medium Order,Low Loyality
2259,Greengrocer Plaza,25-10-2024,Bakery,Onions,2,10,20,4,15,Medium Sales,208,Low Discount,Medium,Medium Order,Medium Loyality
2260,Greengrocer Plaza,26-03-2024,Canned Goods,Onions,5,3,15,2,14,Small Sales,185,Low Discount,Low,Bulk Order,Medium Loyality
2262,City Fresh Store,26-08-2024,Household Items,Apples,4,9,36,4,34,Medium Sales,346,Low Discount,Low,Medium Order,Medium Loyality
2275,Greengrocer Plaza,06-06-2025,Health & Wellness,Rice,4,21,84,0,84,High Sales,405,No Discount,Medium,Medium Order,Premium Loyality
2276,City Fresh Store,18-11-2023,Snacks & Candy,Onions,5,30,150,30,120,High Sales,98,High Discount,Medium,Bulk Order,Low Loyality
2284,Quickstop Market,29-08-2024,Dairy,Cereal,3,18,54,0,54,High Sales,315,No Discount,Medium,Medium Order,Medium Loyality
2288,Megamart Westside,09-06-2024,Bakery,Rice,5,6,30,5,23,Medium Sales,406,Low Discount,Low,Bulk Order,Premium Loyality
2290,Supersave Central,12-10-2023,Frozen Foods,Bananas,5,5,25,2,21,Medium Sales,23,Low Discount,Low,Bulk Order,Low Loyality
2292,Corner Grocery,17-02-2024,Canned Goods,Potatoes,3,9,27,3,24,Medium Sales,12,Low Discount,Low,Medium Order,Low Loyality
2294,Freshmart Downtown,02-05-2024,Dairy,Rice,5,28,140,14,126,High Sales,413,Medium Discount,Medium,Bulk Order,Premium Loyality
2295,Valueplus Market,23-07-2025,Snacks & Candy,Chicken Breast,1,20,20,4,16,Medium Sales,490,Low Discount,Medium,Small Order,Premium Loyality
2298,Quickstop Market,21-08-2023,Dairy,Chicken Breast,5,3,15,1,12,Small Sales,170,Low Discount,Low,Bulk Order,Medium Loyality
2312,Greengrocer Plaza,29-05-2025,Snacks & Candy,Orange Juice,4,26,104,16,89,High Sales,369,Medium Discount,Medium,Medium Order,Medium Loyality
2314,Quickstop Market,18-01-2025,Health & Wellness,Cheese,3,21,63,4,60,High Sales,480,Low Discount,Medium,Medium Order,Premium Loyality
2315,Supersave Central,29-05-2025,Frozen Foods,Potatoes,2,27,54,5,50,High Sales,42,Low Discount,Medium,Medium Order,Low Loyality
2317,Familyfood Express,13-11-2024,Frozen Foods,Carrots,2,11,22,5,18,Medium Sales,209,Low Discount,Medium,Medium Order,Medium Loyality
2320,Quickstop Market,26-12-2024,Household Items,Tomatoes,3,25,75,11,64,High Sales,43,Medium Discount,Medium,Medium Order,Low Loyality
2323,Quickstop Market,13-04-2024,Snacks & Candy,Cereal,3,16,48,10,39,Medium Sales,319,Medium Discount,Medium,Medium Order,Medium Loyality
2330,Quickstop Market,06-12-2023,Bakery,Salmon,3,21,63,1,60,High Sales,422,Low Discount,Medium,Medium Order,Premium Loyality
2335,Greengrocer Plaza,01-11-2024,Dairy,Bananas,4,23,92,1,91,High Sales,21,Low Discount,Medium,Medium Order,Low Loyality
2336,Familyfood Express,05-03-2024,Health & Wellness,Yogurt,5,11,55,8,46,High Sales,353,Medium Discount,Medium,Bulk Order,Medium Loyality
2337,Greengrocer Plaza,24-05-2024,Dairy,Apples,2,16,32,4,28,Medium Sales,496,Low Discount,Medium,Medium Order,Premium Loyality
2341,City Fresh Store,06-08-2024,Personal Care,Carrots,1,18,18,4,13,Small Sales,137,Low Discount,Medium,Small Order,Medium Loyality
2343,Supersave Central,27-06-2024,Household Items,Milk,1,9,9,1,8,Small Sales,338,Low Discount,Low,Small Order,Medium Loyality
2350,Quickstop Market,21-05-2024,Dairy,Bread,4,10,40,4,36,Medium Sales,254,Low Discount,Medium,Medium Order,Medium Loyality
2353,Supersave Central,21-02-2025,Produce,Bananas,5,18,90,0,91,High Sales,123,No Discount,Medium,Bulk Order,Medium Loyality
2369,Corner Grocery,03-04-2024,Personal Care,Cheese,2,28,56,6,51,High Sales,12,Medium Discount,Medium,Medium Order,Low Loyality
2374,Greengrocer Plaza,21-03-2025,Bakery,Chicken Breast,3,11,33,0,32,Medium Sales,299,No Discount,Medium,Medium Order,Medium Loyality
2376,City Fresh Store,01-11-2024,Bakery,Chicken Breast,2,12,24,5,20,Medium Sales,324,Low Discount,Medium,Medium Order,Medium Loyality
2380,Familyfood Express,15-02-2024,Canned Goods,Onions,1,25,25,0,25,Medium Sales,350,No Discount,Medium,Small Order,Medium Loyality
2381,Supersave Central,01-09-2024,Snacks & Candy,Rice,5,15,75,2,74,High Sales,421,Low Discount,Medium,Bulk Order,Premium Loyality
2387,Quickstop Market,20-02-2025,Beverages,Yogurt,1,9,9,1,8,Small Sales,335,Low Discount,Low,Small Order,Medium Loyality
2388,Supersave Central,03-04-2024,Personal Care,Ground Beef,5,18,90,2,86,High Sales,50,Low Discount,Medium,Bulk Order,Low Loyality
2389,Quickstop Market,14-03-2024,Produce,Tomatoes,3,25,75,1,73,High Sales,381,Low Discount,Medium,Medium Order,Medium Loyality
2391,Quickstop Market,23-06-2025,Beverages,Onions,2,12,24,2,22,Medium Sales,361,Low Discount,Medium,Medium Order,Medium Loyality
2392,City Fresh Store,30-10-2023,Household Items,Cheese,4,15,60,0,59,High Sales,124,No Discount,Medium,Medium Order,Medium Loyality
2398,Supersave Central,18-10-2023,Produce,Potatoes,1,4,4,0,4,Small Sales,27,No Discount,Low,Small Order,Low Loyality
2402,Quickstop Market,16-09-2024,Health & Wellness,Eggs,3,20,60,2,59,High Sales,426,Low Discount,Medium,Medium Order,Premium Loyality
2406,City Fresh Store,05-11-2023,Personal Care,Orange Juice,4,22,88,4,82,High Sales,432,Low Discount,Medium,Medium Order,Premium Loyality
2412,Corner Grocery,27-09-2023,Personal Care,Orange Juice,3,18,54,11,43,High Sales,277,Medium Discount,Medium,Medium Order,Medium Loyality
2415,Quickstop Market,09-10-2024,Bakery,Tomatoes,4,21,84,13,72,High Sales,436,Medium Discount,Medium,Medium Order,Premium Loyality
2419,Valueplus Market,10-03-2024,Bakery,Eggs,1,28,28,2,26,Medium Sales,12,Low Discount,Medium,Small Order,Low Loyality
2425,Megamart Westside,13-07-2024,Dairy,Apples,5,11,55,3,52,High Sales,270,Low Discount,Medium,Bulk Order,Medium Loyality
2442,Megamart Westside,07-04-2024,Dairy,Cheese,1,28,28,3,25,Medium Sales,428,Low Discount,Medium,Small Order,Premium Loyality
2465,Greengrocer Plaza,25-12-2024,Meat & Seafood,Tomatoes,1,9,9,1,8,Small Sales,98,Low Discount,Low,Small Order,Low Loyality
2468,Familyfood Express,07-05-2024,Frozen Foods,Apples,3,11,33,1,31,Medium Sales,110,Low Discount,Medium,Medium Order,Medium Loyality
2479,Greengrocer Plaza,26-11-2024,Beverages,Milk,2,21,42,3,39,Medium Sales,59,Low Discount,Medium,Medium Order,Low Loyality
2480,Corner Grocery,09-07-2024,Health & Wellness,Bananas,1,25,25,1,24,Medium Sales,241,Low Discount,Medium,Small Order,Medium Loyality
2489,Familyfood Express,16-03-2025,Meat & Seafood,Carrots,4,2,8,1,9,Small Sales,127,Low Discount,Low,Medium Order,Medium Loyality
2494,Supersave Central,14-05-2025,Frozen Foods,Ground Beef,2,3,6,3,3,Small Sales,313,Low Discount,Low,Medium Order,Medium Loyality
2496,Megamart Westside,31-01-2024,Health & Wellness,Cereal,4,22,88,4,85,High Sales,48,Low Discount,Medium,Medium Order,Low Loyality
2499,Greengrocer Plaza,11-08-2023,Bakery,Chicken Breast,3,13,39,8,32,Medium Sales,228,Medium Discount,Medium,Medium Order,Medium Loyality
2519,Valueplus Market,28-05-2024,Household Items,Cheese,2,28,56,0,56,High Sales,386,No Discount,Medium,Medium Order,Medium Loyality
2524,Freshmart Downtown,12-11-2024,Personal Care,Chicken Breast,5,13,65,13,50,High Sales,248,Medium Discount,Medium,Bulk Order,Medium Loyality
2525,Megamart Westside,14-06-2024,Bakery,Tomatoes,4,30,120,3,116,High Sales,232,Low Discount,Medium,Medium Order,Medium Loyality
2526,Supersave Central,24-02-2025,Household Items,Carrots,5,2,10,2,10,Small Sales,272,Low Discount,Low,Bulk Order,Medium Loyality
2545,City Fresh Store,21-10-2023,Personal Care,Milk,5,3,15,3,12,Small Sales,323,Low Discount,Low,Bulk Order,Medium Loyality
2557,Supersave Central,05-04-2024,Bakery,Milk,4,12,48,2,47,Medium Sales,442,Low Discount,Medium,Medium Order,Premium Loyality
2559,Valueplus Market,07-08-2023,Meat & Seafood,Pasta,1,15,15,3,12,Small Sales,426,Low Discount,Medium,Small Order,Premium Loyality
2560,Corner Grocery,20-11-2023,Meat & Seafood,Cheese,2,6,12,0,12,Small Sales,265,No Discount,Low,Medium Order,Medium Loyality
2562,Quickstop Market,28-12-2023,Canned Goods,Potatoes,2,8,16,0,16,Small Sales,278,No Discount,Low,Medium Order,Medium Loyality
2565,Supersave Central,02-09-2024,Produce,Chicken Breast,1,22,22,3,19,Medium Sales,233,Low Discount,Medium,Small Order,Medium Loyality
2578,Megamart Westside,17-09-2024,Canned Goods,Yogurt,3,14,42,8,33,Medium Sales,29,Medium Discount,Medium,Medium Order,Low Loyality
2584,Quickstop Market,11-05-2024,Snacks & Candy,Orange Juice,4,27,108,22,87,High Sales,231,High Discount,Medium,Medium Order,Medium Loyality
2591,Familyfood Express,08-07-2025,Frozen Foods,Bread,4,19,76,11,65,High Sales,264,Medium Discount,Medium,Medium Order,Medium Loyality
2592,Freshmart Downtown,05-02-2024,Household Items,Tomatoes,1,24,24,4,20,Medium Sales,471,Low Discount,Medium,Small Order,Premium Loyality
2600,Corner Grocery,11-07-2024,Frozen Foods,Potatoes,2,22,44,9,36,Medium Sales,370,Medium Discount,Medium,Medium Order,Medium Loyality
2604,Megamart Westside,15-09-2023,Health & Wellness,Pasta,5,12,60,4,56,High Sales,326,Low Discount,Medium,Bulk Order,Medium Loyality
2612,Quickstop Market,23-09-2023,Health & Wellness,Onions,2,3,6,2,4,Small Sales,483,Low Discount,Low,Medium Order,Premium Loyality
2615,Supersave Central,21-04-2025,Snacks & Candy,Onions,2,10,20,5,15,Medium Sales,43,Low Discount,Medium,Medium Order,Low Loyality
2622,Valueplus Market,15-05-2025,Bakery,Ground Beef,1,9,9,0,9,Small Sales,220,No Discount,Low,Small Order,Medium Loyality
2623,Freshmart Downtown,19-05-2025,Personal Care,Ground Beef,1,29,29,0,29,Medium Sales,101,No Discount,Medium,Small Order,Medium Loyality
2625,Familyfood Express,21-03-2025,Bakery,Ground Beef,2,9,18,0,18,Small Sales,209,No Discount,Low,Medium Order,Medium Loyality
2631,Greengrocer Plaza,05-12-2024,Produce,Chicken Breast,4,8,32,3,29,Medium Sales,253,Low Discount,Low,Medium Order,Medium Loyality
2638,Greengrocer Plaza,02-10-2023,Personal Care,Carrots,2,27,54,0,55,High Sales,178,No Discount,Medium,Medium Order,Medium Loyality
2641,Greengrocer Plaza,23-06-2024,Beverages,Salmon,2,5,10,2,8,Small Sales,382,Low Discount,Low,Medium Order,Medium Loyality
2644,Supersave Central,16-06-2025,Household Items,Apples,2,19,38,2,37,Medium Sales,20,Low Discount,Medium,Medium Order,Low Loyality
2646,Quickstop Market,16-07-2024,Household Items,Milk,2,20,40,8,31,Medium Sales,224,Medium Discount,Medium,Medium Order,Medium Loyality
2653,Supersave Central,10-11-2024,Bakery,Orange Juice,1,27,27,5,22,Medium Sales,15,Low Discount,Medium,Small Order,Low Loyality
2654,Valueplus Market,28-05-2024,Canned Goods,Pasta,2,20,40,6,35,Medium Sales,160,Medium Discount,Medium,Medium Order,Medium Loyality
2657,Freshmart Downtown,04-09-2024,Meat & Seafood,Tomatoes,5,21,105,3,100,High Sales,78,Low Discount,Medium,Bulk Order,Low Loyality
2667,Familyfood Express,18-04-2025,Health & Wellness,Bananas,5,7,35,3,34,Medium Sales,312,Low Discount,Low,Bulk Order,Medium Loyality
2677,Valueplus Market,28-02-2025,Canned Goods,Bananas,5,14,70,3,65,High Sales,16,Low Discount,Medium,Bulk Order,Low Loyality
2678,Familyfood Express,26-10-2023,Household Items,Carrots,4,5,20,5,16,Medium Sales,276,Low Discount,Low,Medium Order,Medium Loyality
2679,Supersave Central,13-01-2025,Snacks & Candy,Cereal,3,6,18,1,15,Small Sales,490,Low Discount,Low,Medium Order,Premium Loyality
2680,Freshmart Downtown,09-02-2025,Beverages,Bananas,1,26,26,2,24,Medium Sales,42,Low Discount,Medium,Small Order,Low Loyality
2684,Supersave Central,07-05-2024,Produce,Eggs,5,21,105,21,83,High Sales,224,High Discount,Medium,Bulk Order,Medium Loyality
2685,Freshmart Downtown,01-07-2025,Household Items,Cheese,1,21,21,5,16,Medium Sales,460,Low Discount,Medium,Small Order,Premium Loyality
2692,Freshmart Downtown,27-08-2023,Personal Care,Yogurt,3,17,51,0,50,High Sales,80,No Discount,Medium,Medium Order,Low Loyality
2697,Valueplus Market,05-08-2025,Snacks & Candy,Cereal,2,20,40,0,41,Medium Sales,424,No Discount,Medium,Medium Order,Premium Loyality
2698,Megamart Westside,28-03-2025,Health & Wellness,Tomatoes,3,4,12,2,8,Small Sales,69,Low Discount,Low,Medium Order,Low Loyality
2713,Corner Grocery,03-06-2025,Produce,Onions,5,1,5,3,2,Small Sales,46,Low Discount,Low,Bulk Order,Low Loyality
2731,Freshmart Downtown,12-12-2023,Frozen Foods,Onions,2,22,44,4,40,Medium Sales,350,Low Discount,Medium,Medium Order,Medium Loyality
2734,Supersave Central,11-02-2024,Bakery,Salmon,2,12,24,0,24,Medium Sales,69,No Discount,Medium,Medium Order,Low Loyality
2739,Quickstop Market,10-04-2024,Dairy,Onions,4,6,24,0,24,Medium Sales,343,No Discount,Low,Medium Order,Medium Loyality
2743,Megamart Westside,13-06-2025,Personal Care,Cheese,3,3,9,4,5,Small Sales,331,Low Discount,Low,Medium Order,Medium Loyality
2746,Quickstop Market,02-04-2025,Bakery,Cereal,1,28,28,3,25,Medium Sales,433,Low Discount,Medium,Small Order,Premium Loyality
2752,City Fresh Store,20-11-2023,Beverages,Yogurt,3,28,84,17,67,High Sales,368,Medium Discount,Medium,Medium Order,Medium Loyality
2753,Valueplus Market,05-03-2025,Produce,Cereal,5,5,25,5,19,Medium Sales,192,Low Discount,Low,Bulk Order,Medium Loyality
2758,Valueplus Market,28-07-2025,Meat & Seafood,Milk,2,7,14,5,8,Small Sales,281,Low Discount,Low,Medium Order,Medium Loyality
2761,Corner Grocery,06-07-2024,Snacks & Candy,Apples,4,14,56,11,44,High Sales,258,Medium Discount,Medium,Medium Order,Medium Loyality
2768,City Fresh Store,21-08-2024,Meat & Seafood,Chicken Breast,3,11,33,0,32,Medium Sales,211,No Discount,Medium,Medium Order,Medium Loyality
2771,Corner Grocery,30-05-2024,Personal Care,Milk,1,16,16,3,13,Small Sales,155,Low Discount,Medium,Small Order,Medium Loyality
2773,Megamart Westside,04-05-2024,Dairy,Bananas,5,30,150,22,126,High Sales,206,High Discount,Medium,Bulk Order,Medium Loyality
