Customer ID,Store Name,Transaction Date,Department,Product Name,Product Grouping,Department Type,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status
1990,Valueplus Market,28-11-2024,Frozen Foods,Chicken Breast,Meat,Food,1,15,15,2,14,Small Sales,26,Low Discount,Medium,Small Order
2020,City Fresh Store,14-01-2024,Household Items,Yogurt,Dairy Product,General,4,4,16,2,15,Small Sales,155,Low Discount,Low,Medium Order
2025,Supersave Central,28-10-2024,Health & Wellness,Chicken Breast,Meat,General,4,18,72,7,64,High Sales,214,Medium Discount,Medium,Medium Order
2035,Megamart Westside,12-12-2024,Household Items,Ground Beef,Meat,General,5,17,85,13,71,High Sales,192,Medium Discount,Medium,Bulk Order
2036,Quickstop Market,14-12-2023,Snacks & Candy,Rice,Grains,Food,3,25,75,0,76,High Sales,18,No Discount,Medium,Medium Order
2037,Corner Grocery,16-04-2025,Personal Care,Cheese,Dairy Product,General,4,15,60,1,57,High Sales,69,Low Discount,Medium,Medium Order
2040,Supersave Central,31-05-2024,Bakery,Tomatoes,Other Items,Food,2,21,42,4,39,Medium Sales,32,Low Discount,Medium,Medium Order
2041,Greengrocer Plaza,10-08-2024,Dairy,Chicken Breast,Meat,Food,4,19,76,0,78,High Sales,43,No Discount,Medium,Medium Order
2044,Freshmart Downtown,30-09-2024,Dairy,Cheese,Dairy Product,Food,3,29,87,17,69,High Sales,152,Medium Discount,Medium,Medium Order
2056,Freshmart Downtown,07-01-2024,Canned Goods,Tomatoes,Other Items,General,1,7,7,1,6,Small Sales,371,Low Discount,Low,Small Order
2063,Freshmart Downtown,07-10-2024,Snacks & Candy,Yogurt,Dairy Product,Food,3,3,9,0,10,Small Sales,292,No Discount,Low,Medium Order
2070,Valueplus Market,13-06-2024,Snacks & Candy,Chicken Breast,Meat,Food,4,5,20,3,18,Medium Sales,290,Low Discount,Low,Medium Order
2083,Supersave Central,03-04-2024,Bakery,Rice,Grains,Food,1,12,12,5,7,Small Sales,465,Low Discount,Medium,Small Order
2100,Greengrocer Plaza,27-03-2024,Snacks & Candy,Carrots,Other Items,Food,1,11,11,1,10,Small Sales,326,Low Discount,Medium,Small Order
2104,Greengrocer Plaza,10-07-2025,Health & Wellness,Eggs,Other Items,General,4,28,112,11,101,High Sales,149,Medium Discount,Medium,Medium Order
2106,Supersave Central,30-04-2024,Dairy,Pasta,Grains,Food,1,14,14,1,12,Small Sales,9,Low Discount,Medium,Small Order
2113,Greengrocer Plaza,12-01-2025,Canned Goods,Onions,Other Items,General,3,4,12,1,12,Small Sales,142,Low Discount,Low,Medium Order
2121,Corner Grocery,05-02-2024,Meat & Seafood,Chicken Breast,Meat,Non-Veg,2,14,28,2,26,Medium Sales,358,Low Discount,Medium,Medium Order
2124,Familyfood Express,04-04-2025,Produce,Orange Juice,Other Items,General,5,9,45,7,39,Medium Sales,275,Medium Discount,Low,Bulk Order
2127,Freshmart Downtown,19-06-2025,Produce,Orange Juice,Other Items,General,3,3,9,3,6,Small Sales,442,Low Discount,Low,Medium Order
2130,Corner Grocery,01-08-2025,Canned Goods,Tomatoes,Other Items,General,1,17,17,4,13,Small Sales,457,Low Discount,Medium,Small Order
2133,City Fresh Store,19-03-2025,Beverages,Cereal,Other Items,Drinks,2,29,58,4,54,High Sales,129,Low Discount,Medium,Medium Order
2137,Supersave Central,29-03-2025,Canned Goods,Cereal,Other Items,General,2,23,46,5,42,Medium Sales,255,Low Discount,Medium,Medium Order
2139,Familyfood Express,11-09-2023,Frozen Foods,Yogurt,Dairy Product,Food,1,18,18,0,18,Small Sales,277,No Discount,Medium,Small Order
2143,Corner Grocery,08-03-2024,Health & Wellness,Carrots,Other Items,General,2,6,12,2,9,Small Sales,113,Low Discount,Low,Medium Order
2160,Quickstop Market,31-01-2024,Household Items,Pasta,Grains,General,1,22,22,0,22,Medium Sales,251,No Discount,Medium,Small Order
2163,City Fresh Store,06-02-2025,Beverages,Chicken Breast,Meat,Drinks,1,29,29,0,29,Medium Sales,311,No Discount,Medium,Small Order
2169,Megamart Westside,22-11-2024,Bakery,Pasta,Grains,Food,5,15,75,4,72,High Sales,463,Low Discount,Medium,Bulk Order
2188,City Fresh Store,14-08-2023,Canned Goods,Bread,Other Items,General,4,25,100,3,99,High Sales,124,Low Discount,Medium,Medium Order
2192,Greengrocer Plaza,31-12-2023,Meat & Seafood,Bananas,Other Items,Non-Veg,5,11,55,6,50,High Sales,242,Medium Discount,Medium,Bulk Order
2193,Freshmart Downtown,25-07-2024,Bakery,Milk,Dairy Product,Food,4,14,56,2,53,High Sales,276,Low Discount,Medium,Medium Order
2195,Megamart Westside,19-08-2023,Canned Goods,Milk,Dairy Product,General,2,27,54,3,52,High Sales,350,Low Discount,Medium,Medium Order
2196,Corner Grocery,11-09-2023,Frozen Foods,Pasta,Grains,Food,2,3,6,1,6,Small Sales,35,Low Discount,Low,Medium Order
2204,Freshmart Downtown,09-10-2023,Bakery,Eggs,Other Items,Food,5,12,60,0,60,High Sales,482,No Discount,Medium,Bulk Order
2208,Familyfood Express,12-11-2023,Produce,Ground Beef,Meat,General,2,15,30,3,26,Medium Sales,109,Low Discount,Medium,Medium Order
2210,Corner Grocery,15-07-2024,Frozen Foods,Salmon,Meat,Food,2,18,36,4,31,Medium Sales,294,Low Discount,Medium,Medium Order
2213,Corner Grocery,23-07-2024,Dairy,Pasta,Grains,Food,5,16,80,0,78,High Sales,87,No Discount,Medium,Bulk Order
2215,Freshmart Downtown,21-07-2024,Personal Care,Chicken Breast,Meat,General,2,9,18,5,14,Small Sales,99,Low Discount,Low,Medium Order
2217,Supersave Central,03-05-2025,Snacks & Candy,Cheese,Dairy Product,Food,1,3,3,4,-2,Small Sales,128,Low Discount,Low,Small Order
2218,Freshmart Downtown,19-01-2025,Canned Goods,Orange Juice,Other Items,General,3,29,87,9,79,High Sales,459,Medium Discount,Medium,Medium Order
2228,Corner Grocery,23-08-2023,Health & Wellness,Orange Juice,Other Items,General,2,25,50,5,45,High Sales,208,Low Discount,Medium,Medium Order
2229,Greengrocer Plaza,06-12-2023,Beverages,Bread,Other Items,Drinks,3,30,90,13,76,High Sales,327,Medium Discount,Medium,Medium Order
2232,Greengrocer Plaza,22-06-2025,Household Items,Cereal,Other Items,General,2,2,4,0,5,Small Sales,279,No Discount,Low,Medium Order
2233,City Fresh Store,24-11-2023,Personal Care,Rice,Grains,General,5,21,105,2,104,High Sales,97,Low Discount,Medium,Bulk Order
2234,Megamart Westside,22-12-2023,Beverages,Potatoes,Other Items,Drinks,5,16,80,0,81,High Sales,62,No Discount,Medium,Bulk Order
2235,Corner Grocery,16-07-2024,Personal Care,Orange Juice,Other Items,General,1,24,24,1,22,Medium Sales,7,Low Discount,Medium,Small Order
2245,Quickstop Market,27-04-2024,Dairy,Ground Beef,Meat,Food,3,15,45,7,39,Medium Sales,24,Medium Discount,Medium,Medium Order
2259,Greengrocer Plaza,25-10-2024,Bakery,Onions,Other Items,Food,2,10,20,4,15,Medium Sales,208,Low Discount,Medium,Medium Order
2260,Greengrocer Plaza,26-03-2024,Canned Goods,Onions,Other Items,General,5,3,15,2,14,Small Sales,185,Low Discount,Low,Bulk Order
2262,City Fresh Store,26-08-2024,Household Items,Apples,Other Items,General,4,9,36,4,34,Medium Sales,346,Low Discount,Low,Medium Order
2275,Greengrocer Plaza,06-06-2025,Health & Wellness,Rice,Grains,General,4,21,84,0,84,High Sales,405,No Discount,Medium,Medium Order
2276,City Fresh Store,18-11-2023,Snacks & Candy,Onions,Other Items,Food,5,30,150,30,120,High Sales,98,High Discount,Medium,Bulk Order
2284,Quickstop Market,29-08-2024,Dairy,Cereal,Other Items,Food,3,18,54,0,54,High Sales,315,No Discount,Medium,Medium Order
2288,Megamart Westside,09-06-2024,Bakery,Rice,Grains,Food,5,6,30,5,23,Medium Sales,406,Low Discount,Low,Bulk Order
2290,Supersave Central,12-10-2023,Frozen Foods,Bananas,Other Items,Food,5,5,25,2,21,Medium Sales,23,Low Discount,Low,Bulk Order
2292,Corner Grocery,17-02-2024,Canned Goods,Potatoes,Other Items,General,3,9,27,3,24,Medium Sales,12,Low Discount,Low,Medium Order
2294,Freshmart Downtown,02-05-2024,Dairy,Rice,Grains,Food,5,28,140,14,126,High Sales,413,Medium Discount,Medium,Bulk Order
2295,Valueplus Market,23-07-2025,Snacks & Candy,Chicken Breast,Meat,Food,1,20,20,4,16,Medium Sales,490,Low Discount,Medium,Small Order
2298,Quickstop Market,21-08-2023,Dairy,Chicken Breast,Meat,Food,5,3,15,1,12,Small Sales,170,Low Discount,Low,Bulk Order
2312,Greengrocer Plaza,29-05-2025,Snacks & Candy,Orange Juice,Other Items,Food,4,26,104,16,89,High Sales,369,Medium Discount,Medium,Medium Order
2314,Quickstop Market,18-01-2025,Health & Wellness,Cheese,Dairy Product,General,3,21,63,4,60,High Sales,480,Low Discount,Medium,Medium Order
2315,Supersave Central,29-05-2025,Frozen Foods,Potatoes,Other Items,Food,2,27,54,5,50,High Sales,42,Low Discount,Medium,Medium Order
2317,Familyfood Express,13-11-2024,Frozen Foods,Carrots,Other Items,Food,2,11,22,5,18,Medium Sales,209,Low Discount,Medium,Medium Order
2320,Quickstop Market,26-12-2024,Household Items,Tomatoes,Other Items,General,3,25,75,11,64,High Sales,43,Medium Discount,Medium,Medium Order
2323,Quickstop Market,13-04-2024,Snacks & Candy,Cereal,Other Items,Food,3,16,48,10,39,Medium Sales,319,Medium Discount,Medium,Medium Order
2330,Quickstop Market,06-12-2023,Bakery,Salmon,Meat,Food,3,21,63,1,60,High Sales,422,Low Discount,Medium,Medium Order
2335,Greengrocer Plaza,01-11-2024,Dairy,Bananas,Other Items,Food,4,23,92,1,91,High Sales,21,Low Discount,Medium,Medium Order
2336,Familyfood Express,05-03-2024,Health & Wellness,Yogurt,Dairy Product,General,5,11,55,8,46,High Sales,353,Medium Discount,Medium,Bulk Order
2337,Greengrocer Plaza,24-05-2024,Dairy,Apples,Other Items,Food,2,16,32,4,28,Medium Sales,496,Low Discount,Medium,Medium Order
2341,City Fresh Store,06-08-2024,Personal Care,Carrots,Other Items,General,1,18,18,4,13,Small Sales,137,Low Discount,Medium,Small Order
2343,Supersave Central,27-06-2024,Household Items,Milk,Dairy Product,General,1,9,9,1,8,Small Sales,338,Low Discount,Low,Small Order
2350,Quickstop Market,21-05-2024,Dairy,Bread,Other Items,Food,4,10,40,4,36,Medium Sales,254,Low Discount,Medium,Medium Order
2353,Supersave Central,21-02-2025,Produce,Bananas,Other Items,General,5,18,90,0,91,High Sales,123,No Discount,Medium,Bulk Order
2369,Corner Grocery,03-04-2024,Personal Care,Cheese,Dairy Product,General,2,28,56,6,51,High Sales,12,Medium Discount,Medium,Medium Order
2374,Greengrocer Plaza,21-03-2025,Bakery,Chicken Breast,Meat,Food,3,11,33,0,32,Medium Sales,299,No Discount,Medium,Medium Order
2376,City Fresh Store,01-11-2024,Bakery,Chicken Breast,Meat,Food,2,12,24,5,20,Medium Sales,324,Low Discount,Medium,Medium Order
2380,Familyfood Express,15-02-2024,Canned Goods,Onions,Other Items,General,1,25,25,0,25,Medium Sales,350,No Discount,Medium,Small Order
2381,Supersave Central,01-09-2024,Snacks & Candy,Rice,Grains,Food,5,15,75,2,74,High Sales,421,Low Discount,Medium,Bulk Order
2387,Quickstop Market,20-02-2025,Beverages,Yogurt,Dairy Product,Drinks,1,9,9,1,8,Small Sales,335,Low Discount,Low,Small Order
2388,Supersave Central,03-04-2024,Personal Care,Ground Beef,Meat,General,5,18,90,2,86,High Sales,50,Low Discount,Medium,Bulk Order
2389,Quickstop Market,14-03-2024,Produce,Tomatoes,Other Items,General,3,25,75,1,73,High Sales,381,Low Discount,Medium,Medium Order
2391,Quickstop Market,23-06-2025,Beverages,Onions,Other Items,Drinks,2,12,24,2,22,Medium Sales,361,Low Discount,Medium,Medium Order
2392,City Fresh Store,30-10-2023,Household Items,Cheese,Dairy Product,General,4,15,60,0,59,High Sales,124,No Discount,Medium,Medium Order
2398,Supersave Central,18-10-2023,Produce,Potatoes,Other Items,General,1,4,4,0,4,Small Sales,27,No Discount,Low,Small Order
2402,Quickstop Market,16-09-2024,Health & Wellness,Eggs,Other Items,General,3,20,60,2,59,High Sales,426,Low Discount,Medium,Medium Order
2406,City Fresh Store,05-11-2023,Personal Care,Orange Juice,Other Items,General,4,22,88,4,82,High Sales,432,Low Discount,Medium,Medium Order
2412,Corner Grocery,27-09-2023,Personal Care,Orange Juice,Other Items,General,3,18,54,11,43,High Sales,277,Medium Discount,Medium,Medium Order
2415,Quickstop Market,09-10-2024,Bakery,Tomatoes,Other Items,Food,4,21,84,13,72,High Sales,436,Medium Discount,Medium,Medium Order
2419,Valueplus Market,10-03-2024,Bakery,Eggs,Other Items,Food,1,28,28,2,26,Medium Sales,12,Low Discount,Medium,Small Order
2425,Megamart Westside,13-07-2024,Dairy,Apples,Other Items,Food,5,11,55,3,52,High Sales,270,Low Discount,Medium,Bulk Order
2442,Megamart Westside,07-04-2024,Dairy,Cheese,Dairy Product,Food,1,28,28,3,25,Medium Sales,428,Low Discount,Medium,Small Order
2465,Greengrocer Plaza,25-12-2024,Meat & Seafood,Tomatoes,Other Items,Non-Veg,1,9,9,1,8,Small Sales,98,Low Discount,Low,Small Order
2468,Familyfood Express,07-05-2024,Frozen Foods,Apples,Other Items,Food,3,11,33,1,31,Medium Sales,110,Low Discount,Medium,Medium Order
2479,Greengrocer Plaza,26-11-2024,Beverages,Milk,Dairy Product,Drinks,2,21,42,3,39,Medium Sales,59,Low Discount,Medium,Medium Order
2480,Corner Grocery,09-07-2024,Health & Wellness,Bananas,Other Items,General,1,25,25,1,24,Medium Sales,241,Low Discount,Medium,Small Order
2489,Familyfood Express,16-03-2025,Meat & Seafood,Carrots,Other Items,Non-Veg,4,2,8,1,9,Small Sales,127,Low Discount,Low,Medium Order
2494,Supersave Central,14-05-2025,Frozen Foods,Ground Beef,Meat,Food,2,3,6,3,3,Small Sales,313,Low Discount,Low,Medium Order
2496,Megamart Westside,31-01-2024,Health & Wellness,Cereal,Other Items,General,4,22,88,4,85,High Sales,48,Low Discount,Medium,Medium Order
2499,Greengrocer Plaza,11-08-2023,Bakery,Chicken Breast,Meat,Food,3,13,39,8,32,Medium Sales,228,Medium Discount,Medium,Medium Order
2519,Valueplus Market,28-05-2024,Household Items,Cheese,Dairy Product,General,2,28,56,0,56,High Sales,386,No Discount,Medium,Medium Order
2524,Freshmart Downtown,12-11-2024,Personal Care,Chicken Breast,Meat,General,5,13,65,13,50,High Sales,248,Medium Discount,Medium,Bulk Order
2525,Megamart Westside,14-06-2024,Bakery,Tomatoes,Other Items,Food,4,30,120,3,116,High Sales,232,Low Discount,Medium,Medium Order
2526,Supersave Central,24-02-2025,Household Items,Carrots,Other Items,General,5,2,10,2,10,Small Sales,272,Low Discount,Low,Bulk Order
2545,City Fresh Store,21-10-2023,Personal Care,Milk,Dairy Product,General,5,3,15,3,12,Small Sales,323,Low Discount,Low,Bulk Order
2557,Supersave Central,05-04-2024,Bakery,Milk,Dairy Product,Food,4,12,48,2,47,Medium Sales,442,Low Discount,Medium,Medium Order
2559,Valueplus Market,07-08-2023,Meat & Seafood,Pasta,Grains,Non-Veg,1,15,15,3,12,Small Sales,426,Low Discount,Medium,Small Order
2560,Corner Grocery,20-11-2023,Meat & Seafood,Cheese,Dairy Product,Non-Veg,2,6,12,0,12,Small Sales,265,No Discount,Low,Medium Order
2562,Quickstop Market,28-12-2023,Canned Goods,Potatoes,Other Items,General,2,8,16,0,16,Small Sales,278,No Discount,Low,Medium Order
2565,Supersave Central,02-09-2024,Produce,Chicken Breast,Meat,General,1,22,22,3,19,Medium Sales,233,Low Discount,Medium,Small Order
2578,Megamart Westside,17-09-2024,Canned Goods,Yogurt,Dairy Product,General,3,14,42,8,33,Medium Sales,29,Medium Discount,Medium,Medium Order
2584,Quickstop Market,11-05-2024,Snacks & Candy,Orange Juice,Other Items,Food,4,27,108,22,87,High Sales,231,High Discount,Medium,Medium Order
2591,Familyfood Express,08-07-2025,Frozen Foods,Bread,Other Items,Food,4,19,76,11,65,High Sales,264,Medium Discount,Medium,Medium Order
2592,Freshmart Downtown,05-02-2024,Household Items,Tomatoes,Other Items,General,1,24,24,4,20,Medium Sales,471,Low Discount,Medium,Small Order
2600,Corner Grocery,11-07-2024,Frozen Foods,Potatoes,Other Items,Food,2,22,44,9,36,Medium Sales,370,Medium Discount,Medium,Medium Order
2604,Megamart Westside,15-09-2023,Health & Wellness,Pasta,Grains,General,5,12,60,4,56,High Sales,326,Low Discount,Medium,Bulk Order
2612,Quickstop Market,23-09-2023,Health & Wellness,Onions,Other Items,General,2,3,6,2,4,Small Sales,483,Low Discount,Low,Medium Order
2615,Supersave Central,21-04-2025,Snacks & Candy,Onions,Other Items,Food,2,10,20,5,15,Medium Sales,43,Low Discount,Medium,Medium Order
2622,Valueplus Market,15-05-2025,Bakery,Ground Beef,Meat,Food,1,9,9,0,9,Small Sales,220,No Discount,Low,Small Order
2623,Freshmart Downtown,19-05-2025,Personal Care,Ground Beef,Meat,General,1,29,29,0,29,Medium Sales,101,No Discount,Medium,Small Order
2625,Familyfood Express,21-03-2025,Bakery,Ground Beef,Meat,Food,2,9,18,0,18,Small Sales,209,No Discount,Low,Medium Order
2631,Greengrocer Plaza,05-12-2024,Produce,Chicken Breast,Meat,General,4,8,32,3,29,Medium Sales,253,Low Discount,Low,Medium Order
2638,Greengrocer Plaza,02-10-2023,Personal Care,Carrots,Other Items,General,2,27,54,0,55,High Sales,178,No Discount,Medium,Medium Order
2641,Greengrocer Plaza,23-06-2024,Beverages,Salmon,Meat,Drinks,2,5,10,2,8,Small Sales,382,Low Discount,Low,Medium Order
2644,Supersave Central,16-06-2025,Household Items,Apples,Other Items,General,2,19,38,2,37,Medium Sales,20,Low Discount,Medium,Medium Order
2646,Quickstop Market,16-07-2024,Household Items,Milk,Dairy Product,General,2,20,40,8,31,Medium Sales,224,Medium Discount,Medium,Medium Order
2653,Supersave Central,10-11-2024,Bakery,Orange Juice,Other Items,Food,1,27,27,5,22,Medium Sales,15,Low Discount,Medium,Small Order
2654,Valueplus Market,28-05-2024,Canned Goods,Pasta,Grains,General,2,20,40,6,35,Medium Sales,160,Medium Discount,Medium,Medium Order
2657,Freshmart Downtown,04-09-2024,Meat & Seafood,Tomatoes,Other Items,Non-Veg,5,21,105,3,100,High Sales,78,Low Discount,Medium,Bulk Order
2667,Familyfood Express,18-04-2025,Health & Wellness,Bananas,Other Items,General,5,7,35,3,34,Medium Sales,312,Low Discount,Low,Bulk Order
2677,Valueplus Market,28-02-2025,Canned Goods,Bananas,Other Items,General,5,14,70,3,65,High Sales,16,Low Discount,Medium,Bulk Order
2678,Familyfood Express,26-10-2023,Household Items,Carrots,Other Items,General,4,5,20,5,16,Medium Sales,276,Low Discount,Low,Medium Order
2679,Supersave Central,13-01-2025,Snacks & Candy,Cereal,Other Items,Food,3,6,18,1,15,Small Sales,490,Low Discount,Low,Medium Order
2680,Freshmart Downtown,09-02-2025,Beverages,Bananas,Other Items,Drinks,1,26,26,2,24,Medium Sales,42,Low Discount,Medium,Small Order
2684,Supersave Central,07-05-2024,Produce,Eggs,Other Items,General,5,21,105,21,83,High Sales,224,High Discount,Medium,Bulk Order
2685,Freshmart Downtown,01-07-2025,Household Items,Cheese,Dairy Product,General,1,21,21,5,16,Medium Sales,460,Low Discount,Medium,Small Order
2692,Freshmart Downtown,27-08-2023,Personal Care,Yogurt,Dairy Product,General,3,17,51,0,50,High Sales,80,No Discount,Medium,Medium Order
2697,Valueplus Market,05-08-2025,Snacks & Candy,Cereal,Other Items,Food,2,20,40,0,41,Medium Sales,424,No Discount,Medium,Medium Order
2698,Megamart Westside,28-03-2025,Health & Wellness,Tomatoes,Other Items,General,3,4,12,2,8,Small Sales,69,Low Discount,Low,Medium Order
2713,Corner Grocery,03-06-2025,Produce,Onions,Other Items,General,5,1,5,3,2,Small Sales,46,Low Discount,Low,Bulk Order
2731,Freshmart Downtown,12-12-2023,Frozen Foods,Onions,Other Items,Food,2,22,44,4,40,Medium Sales,350,Low Discount,Medium,Medium Order
2734,Supersave Central,11-02-2024,Bakery,Salmon,Meat,Food,2,12,24,0,24,Medium Sales,69,No Discount,Medium,Medium Order
2739,Quickstop Market,10-04-2024,Dairy,Onions,Other Items,Food,4,6,24,0,24,Medium Sales,343,No Discount,Low,Medium Order
2743,Megamart Westside,13-06-2025,Personal Care,Cheese,Dairy Product,General,3,3,9,4,5,Small Sales,331,Low Discount,Low,Medium Order
2746,Quickstop Market,02-04-2025,Bakery,Cereal,Other Items,Food,1,28,28,3,25,Medium Sales,433,Low Discount,Medium,Small Order
2752,City Fresh Store,20-11-2023,Beverages,Yogurt,Dairy Product,Drinks,3,28,84,17,67,High Sales,368,Medium Discount,Medium,Medium Order
2753,Valueplus Market,05-03-2025,Produce,Cereal,Other Items,General,5,5,25,5,19,Medium Sales,192,Low Discount,Low,Bulk Order
